cpg,BETA.GSE40279,SE.GSE40279,T.GSE40279,P.GSE40279,BETA.CAScov0,SE.CAScov0,T.CAScov0,P.CAScov0,CHR,BP,SYMBOL,ENSEMBL
cg24255928,213.4811879,59.07134569,3.613955048,0.000324982,98.63602134,31.4571886,3.135563785,0.001762089,chr10,97802966,ENTPD1-AS1,ENSG00000226688
cg11645631,182.3304308,50.45682569,3.613592975,0.000325353,111.7825039,31.67152712,3.52943208,0.000434187,chr5,63986656,SHISAL2B,ENSG00000145642
cg04651603,108.2721263,29.9615827,3.613698493,0.000325484,78.53788977,18.67942841,4.204512474,2.84E-05,chr12,54321302,HOXC13-AS,ENSG00000249641
cg19350870,48.7211517,13.48277176,3.613585736,0.000325511,32.38920485,10.93703104,2.961425706,0.003129917,chr2,73008384,EXOC6B,ENSG00000144036
cg05578840,85.80666493,23.74706129,3.613359307,0.000325641,44.77304069,18.32518527,2.443251735,0.014716676,chr5,76934327,OTP,ENSG00000171540
cg09612418,102.5141318,28.37084111,3.613362445,0.000325898,44.04759403,21.79431022,2.021059331,0.043522732,chr3,51910664,IQCF1,ENSG00000173389
cg19001226,199.626007,55.2543202,3.612857895,0.000326408,107.1984289,34.941612,3.067930264,0.002209773,chr2,177053345,HOXD1,ENSG00000128645
cg05056120,194.8269909,53.92878363,3.612671708,0.0003266,112.1129475,31.03413182,3.612569161,0.000317284,chr5,158527702,EBF1,ENSG00000164330
cg10244340,112.5435637,31.15379675,3.612515182,0.000326682,61.92847642,17.8369085,3.471928806,0.00053741,chr20,9487688,LAMP5,ENSG00000125869
cg08526074,171.099532,47.36065689,3.612693387,0.000326724,72.02156319,32.12608203,2.241840854,0.02517634,chr16,51184562,SALL1,ENSG00000103449
cg06648277,54.88085129,15.19386634,3.612039889,0.000327233,37.75002445,11.03064728,3.42228552,0.000644502,chr10,134600489,NKX6-2,ENSG00000148826
cg02878244,64.15033133,17.76010864,3.61204611,0.000327449,33.57609575,13.53624008,2.480459534,0.013274501,chr11,20181911,DBX1,ENSG00000109851
cg08158662,74.26921284,20.56181983,3.611996091,0.000327548,33.13013082,12.12981856,2.731296487,0.006412504,chr12,34489995,ALG10,ENSG00000139133
cg02885007,103.7200356,28.71757786,3.611726453,0.000327732,43.65733813,12.95061408,3.371063168,0.000775594,chr2,176987605,HOXD9,ENSG00000128709
cg09999109,176.2380918,48.79579513,3.611747514,0.000327781,111.387078,29.53709837,3.771090736,0.000171449,chr8,54164310,OPRK1,ENSG00000082556
cg10883303,133.7467568,37.0302276,3.611826485,0.000327834,51.1564669,20.55229959,2.489087251,0.01295852,chr7,27239024,HOXA13,ENSG00000106031
cg08473330,147.1388127,40.74382075,3.611316024,0.000328278,90.44347626,22.57134041,4.007005105,6.58E-05,chr2,63282883,OTX1,ENSG00000115507
cg14585371,99.27599918,27.49382972,3.610846513,0.000328824,47.56008173,17.7178109,2.684309139,0.007380466,chr16,51168816,SALL1,ENSG00000103449
cg05486213,224.2604283,62.10439341,3.611023568,0.00032883,75.70685843,34.91552241,2.168286573,0.030357125,chr11,30607950,MPPED2,ENSG00000066382
cg02881274,103.8863529,28.77191959,3.6106855,0.000329175,64.72324819,17.95274424,3.605200816,0.000326312,chr19,49935948,SLC17A7,ENSG00000104888
cg07355239,160.5199532,44.46491439,3.610036259,0.000329795,122.2356113,33.52717999,3.645866171,0.000279334,chr5,94620929,MCTP1,ENSG00000175471
cg16896079,78.9193477,21.86249264,3.609805569,0.000330157,36.20580028,11.49346422,3.150120762,0.001677378,chr12,41582362,PDZRN4,ENSG00000165966
cg12613383,134.7953244,37.343529,3.609603271,0.00033041,43.52355017,19.96965626,2.179484193,0.02951362,chr1,242688681,PLD5,ENSG00000180287
cg22942804,60.2928773,16.70425612,3.609432044,0.000330661,36.33116376,12.94349145,2.806905995,0.00509296,chr6,26183572,H2BC6,ENSG00000274290
cg08415838,140.1034277,38.81944774,3.609104092,0.000331033,86.34371516,24.8747519,3.471138748,0.000538976,chr15,92936856,ST8SIA2,ENSG00000140557
cg12208258,145.9090798,40.42995473,3.608935028,0.000331589,135.035284,28.60460065,4.720754039,2.66E-06,chr18,25757438,CDH2,ENSG00000170558
cg14269716,61.82321582,17.13296638,3.608436183,0.00033187,33.20596071,13.00407451,2.553504341,0.010802508,chr19,14016603,BRME1,ENSG00000132016
cg08086724,162.7749578,45.12223965,3.607421951,0.000333143,72.85594972,22.21550788,3.279508625,0.001073455,chr14,36973204,SFTA3,ENSG00000229415
cg21302951,99.10601622,27.47270748,3.607435354,0.000333317,45.35681832,14.95734411,3.032411236,0.002484634,chr2,163695965,KCNH7,ENSG00000184611
cg19504005,208.5307434,57.81002865,3.607172463,0.000333419,95.99526476,35.67555394,2.690785543,0.00723968,chr14,70346417,SMOC1,ENSG00000198732
cg08073986,80.86906679,22.41808536,3.607313714,0.000333509,65.34848193,15.18201746,4.304334526,1.83E-05,chr20,61178448,MIR1-1HG,ENSG00000174407
cg21502255,152.4919089,42.28688483,3.60612775,0.000334851,116.7035096,22.90790358,5.094464852,4.13E-07,chr3,174158880,NLGN1,ENSG00000169760
cg00176709,165.8030478,45.98482211,3.605603767,0.000335362,65.6861943,22.71360664,2.891931491,0.003906451,chr6,85483334,TBX18,ENSG00000112837
cg01236027,62.34122099,17.29116336,3.605380373,0.000335721,34.25181952,13.4477424,2.547031204,0.011003707,chr5,72468121,TMEM174,ENSG00000164325
cg12929755,111.7956867,31.00937643,3.605222018,0.000336037,36.80606127,17.44418345,2.10993317,0.035096242,chr7,93204352,CALCR,ENSG00000004948
cg26777729,61.96587236,17.18892661,3.604987895,0.000336219,58.43672462,15.45297426,3.781584285,0.000164472,chr3,153840536,ARHGEF26,ENSG00000114790
cg26115633,41.61244361,11.54361287,3.60480242,0.000336227,64.22354799,14.24417047,4.508760135,7.24E-06,chr10,129535893,FOXI2,ENSG00000186766
cg15080396,42.69502922,11.84450066,3.604628887,0.00033656,24.13981907,9.900812166,2.438165543,0.014924197,chr19,3879858,ATCAY,ENSG00000167654
cg23703963,136.311139,37.81720584,3.6044741,0.000337141,70.37826638,32.91372841,2.138264784,0.032721675,chr14,105953300,CRIP1,ENSG00000213145
cg06614469,230.6091129,63.98279248,3.60423645,0.00033725,134.3001825,49.70646861,2.701865296,0.007004413,chr18,48086302,MAPK4,ENSG00000141639
cg19968631,152.2319764,42.2410111,3.603890447,0.000337538,49.19572536,23.31958354,2.109631387,0.035122309,chr4,175750792,GLRA3,ENSG00000145451
cg11108269,78.54735602,21.79833098,3.603365601,0.000338131,56.84055996,17.27542138,3.290256064,0.001033679,chr14,36989404,NKX2-1,ENSG00000136352
cg02456226,85.45663247,23.71595906,3.603338674,0.000338433,53.11395084,15.39245443,3.450648569,0.000581104,chr10,18429703,CACNB2,ENSG00000165995
cg20328396,243.102128,67.47484459,3.602855693,0.000338896,169.4148447,53.59071856,3.161272125,0.001615041,chr11,129148924,ARHGAP32,ENSG00000134909
cg09528275,143.5558432,39.84873261,3.602519674,0.000339288,74.61596785,20.5314366,3.634230244,0.000292083,chr15,99091811,FAM169B,ENSG00000283597
cg26991433,106.1862721,29.47544049,3.602533851,0.000339308,45.42042473,16.90637257,2.686586051,0.007330692,chr6,7140931,RREB1,ENSG00000124782
cg08657247,96.49087682,26.78508333,3.602410926,0.000339465,56.48321205,17.67112113,3.196357019,0.001432574,chr17,27279763,PHF12,ENSG00000109118
cg11722699,149.2735206,41.4382245,3.602314588,0.000339588,40.00661562,13.0877727,3.056793279,0.002292796,chr18,28622813,DSC3,ENSG00000134762
cg10168149,108.8705967,30.22388272,3.60213801,0.000339892,26.21050802,12.35974665,2.120634732,0.034182539,chr2,200335558,SATB2-AS1,ENSG00000225953
cg11735997,126.2833917,35.05920646,3.602003709,0.00034018,37.72827275,17.8548651,2.113052803,0.034827755,chr11,30039113,KCNA4,ENSG00000182255
cg01821923,115.148237,31.97007736,3.60175034,0.000340466,41.83412165,20.08958265,2.082378832,0.03754544,chr5,134914371,CXCL14,ENSG00000145824
cg23239574,29.8161541,8.278758085,3.601524987,0.000340525,25.96939433,7.767827774,3.343199036,0.000856924,chr1,228653136,MIR4666A,ENSG00000266174
cg21649258,71.90555692,19.96492647,3.601593877,0.000340551,37.5932572,13.50027544,2.784628905,0.005453591,chr2,107503672,ST6GAL2,ENSG00000144057
cg23266743,128.9991462,35.8187367,3.601443214,0.00034063,60.05868597,23.98443219,2.504069536,0.012425614,chr12,130388198,TMEM132D,ENSG00000151952
cg08000684,105.452643,29.28083643,3.601421812,0.00034085,55.94761332,19.67426837,2.843694732,0.004544416,chr19,11530025,RGL3,ENSG00000205517
cg19019214,101.6186588,28.22040495,3.600893005,0.000341414,52.84306343,17.55576378,3.010012215,0.002673718,chr1,113392162,SLC16A1,ENSG00000155380
cg09142313,76.098112,21.13659562,3.600301268,0.000342138,41.6989457,13.79660582,3.022406109,0.002567526,chr5,72677859,BTF3,ENSG00000145741
cg12920814,202.13383,56.14398081,3.60027606,0.000342325,80.73431272,29.62817095,2.724917203,0.006536835,chr7,90226043,CDK14,ENSG00000058091
cg01908395,145.3926906,40.38888561,3.599819317,0.000342837,69.03988082,24.44146034,2.824703592,0.004820511,chr5,174147991,MSX2,ENSG00000120149
cg04418492,113.6794891,31.58375814,3.599302165,0.000343429,63.70034531,18.88721934,3.372669325,0.000771132,chr8,65711327,CYP7B1,ENSG00000172817
cg00901765,244.1191868,67.82913854,3.599031213,0.00034378,80.18996692,38.91756999,2.060508067,0.039591764,chr4,168155510,SPOCK3,ENSG00000196104
cg14574843,65.99954495,18.34205521,3.598263346,0.000344815,26.37723045,12.93818279,2.03871215,0.041724631,chr4,24281858,PPARGC1A,ENSG00000109819
cg13196826,146.4481402,40.69721302,3.598480814,0.000344966,143.9639267,50.77819518,2.835152494,0.004666779,chr10,98945664,ARHGAP19-SLIT1,ENSG00000269891
cg08748948,113.4008587,31.51658612,3.598132688,0.00034518,54.60503862,16.33309614,3.343214179,0.000856878,chr22,20792476,SCARF2,ENSG00000244486
cg24613080,64.86741949,18.03243322,3.597263814,0.000346,28.38985193,11.51215172,2.466076944,0.013816429,chr17,32484035,ASIC2,ENSG00000108684
cg11768647,152.2934506,42.3356254,3.597288315,0.000346007,73.97210705,28.21372604,2.621848208,0.008869811,chr14,38053378,FOXA1,ENSG00000129514
cg14479837,80.32674644,22.33039122,3.597193871,0.000346246,37.67818939,18.94483904,1.988836607,0.046974073,chr12,129128018,TMEM132C,ENSG00000181234
cg00988247,187.288612,52.06818694,3.596987394,0.000346438,74.15349749,25.49321636,2.908754095,0.003703878,chr3,169378758,MECOM,ENSG00000085276
cg03876413,131.1732033,36.46827807,3.596912445,0.000346458,76.48830461,22.14410471,3.45411592,0.000573766,chr7,32338240,PDE1C,ENSG00000154678
cg10615842,138.4236808,38.48491933,3.596829178,0.00034684,51.16454221,23.55423242,2.172201636,0.030059879,chr11,20619158,SLC6A5,ENSG00000165970
cg17605021,105.2274977,29.25762458,3.596583771,0.000346965,68.76930596,20.99228553,3.275932288,0.001087002,chr6,27247586,PRSS16,ENSG00000112812
cg20574415,173.6429449,48.28220061,3.596417369,0.000347144,90.23587937,25.81327899,3.495715496,0.000492206,chr15,79382807,RASGRF1,ENSG00000058335
cg13995101,331.2321439,92.10239015,3.596346884,0.000347352,125.9323966,53.27738451,2.363712065,0.018271135,chr5,88179867,MEF2C,ENSG00000081189
cg02403883,34.31818845,9.543182343,3.596094805,0.000347604,18.71766707,7.006605186,2.671431681,0.007667727,chr5,140530028,PCDHB6,ENSG00000113211
cg06821107,118.999468,33.10522355,3.594582824,0.000349667,42.22507206,18.91071504,2.232864911,0.025764457,chr9,136243548,STKLD1,ENSG00000198870
cg14994060,181.6728845,50.54170795,3.594514152,0.00034968,96.50191447,38.97644116,2.475903689,0.01344409,chr5,134376489,PITX1-AS1,ENSG00000224186
cg12011267,115.9502955,32.25992047,3.594252366,0.000350024,68.2423753,25.29890783,2.697443532,0.007097468,chr14,104314583,PPP1R13B-DT,ENSG00000258735
cg19810038,83.61803644,23.26357201,3.594376496,0.000350058,34.45146234,17.29262159,1.992263704,0.046596368,chr20,58179536,PHACTR3,ENSG00000087495
cg03092191,155.2865209,43.20971613,3.593787112,0.000350638,68.22641165,30.4291785,2.24213781,0.025157083,chr7,1272710,UNCX,ENSG00000164853
cg02384481,161.4196882,44.91839477,3.593621032,0.000350857,61.96574673,24.12596689,2.568425423,0.010351154,chr12,117320134,HRK,ENSG00000135116
cg05593715,117.5505679,32.71409322,3.593269943,0.000351321,73.51356095,24.87463114,2.955362857,0.003191576,chr8,95056896,CDH17,ENSG00000079112
cg03449108,91.57243328,25.48553274,3.593114345,0.000351488,47.27859224,17.75308018,2.663120527,0.007858416,chr2,118982580,INSIG2,ENSG00000125629
cg11912591,37.1004563,10.32562279,3.593047806,0.000351498,16.62225335,6.10236093,2.723905312,0.006556755,chr1,245710332,KIF26B,ENSG00000162849
cg16390060,147.6861207,41.10255934,3.593112524,0.000351608,59.79378332,20.80336804,2.87423571,0.004130368,chr20,21494084,NKX2-2,ENSG00000125820
cg25047092,90.68143637,25.23728002,3.593154108,0.000351792,43.49294365,18.78989845,2.314698175,0.02081838,chr2,61991905,FAM161A,ENSG00000170264
cg03632704,75.16409338,20.91930057,3.593050022,0.000351849,58.74722716,14.13701548,4.155560786,3.50E-05,chr5,87973439,LINC00461,ENSG00000245526
cg17177455,131.9353211,36.72305539,3.592710894,0.0003521,49.04487755,21.01049928,2.334303288,0.019764508,chr2,176969218,HOXD11,ENSG00000128713
cg07616828,46.38568198,12.91053783,3.592854347,0.000352189,26.51175311,11.43860333,2.317743902,0.020651506,chr8,25775184,PPP2R2A,ENSG00000221914
cg06304401,196.1316949,54.59218496,3.592669812,0.000352273,75.60426569,30.98875656,2.43973215,0.014860004,chr3,173303193,NLGN1,ENSG00000169760
cg20486569,112.4833518,31.3119601,3.592344633,0.000352626,62.22362643,21.53127479,2.889918365,0.003931355,chr22,19512228,CLDN5,ENSG00000184113
cg10715223,71.70461752,19.96157431,3.592132384,0.000352868,42.18297394,12.48458163,3.378805568,0.000754305,chr8,101661788,SNX31,ENSG00000174226
cg14657532,80.00668655,22.27711126,3.591430038,0.000353881,36.60243999,13.70606237,2.670529215,0.00768823,chr2,219762543,WNT10A,ENSG00000135925
cg06259881,155.7963531,43.38254649,3.591221948,0.000354079,75.54327501,29.526952,2.558451513,0.010650955,chr16,54321165,IRX3,ENSG00000177508
cg04723401,210.7709196,58.69313586,3.591065915,0.000354247,79.01066327,28.79333441,2.744060904,0.006170105,chr14,29229249,FOXG1,ENSG00000176165
cg02241055,125.543633,34.96210328,3.590848983,0.000354419,42.69927452,19.15706589,2.228904716,0.026027695,chr3,170136766,CLDN11,ENSG00000013297
cg21303386,85.50845198,23.81590726,3.590392382,0.000355185,33.67826592,15.60714612,2.157874711,0.031159967,chr1,241520311,RGS7,ENSG00000182901
cg20599967,96.3092301,26.82513748,3.590260448,0.000355283,44.84545451,16.35870909,2.741381014,0.006220301,chr2,119592754,EN1,ENSG00000163064
cg04906283,55.56375287,15.47597339,3.590323624,0.000355317,41.04275556,12.40748116,3.30790392,0.000971315,chr14,77965859,ISM2,ENSG00000100593
cg19521693,77.54713718,21.59974722,3.590187254,0.00035538,37.18220744,16.52949075,2.249446641,0.024687141,chr19,54468577,CACNG8,ENSG00000142408
cg26790247,89.12276536,24.82497495,3.590044523,0.00035577,51.59858341,17.47012031,2.953533376,0.003210399,chr3,147108512,ZIC4,ENSG00000174963
cg14320054,221.4887077,61.69977878,3.589781229,0.000356082,90.82643017,39.74069709,2.285476522,0.022480169,chr9,110228269,KLF4,ENSG00000136826
cg16791619,111.1825785,30.97147835,3.589837631,0.000356208,70.58577703,20.55116161,3.434636853,0.000616141,chr14,29228940,FOXG1,ENSG00000176165
cg04961466,101.3137701,28.22897522,3.588999222,0.000357011,65.97480872,17.54653382,3.759990971,0.000179133,chr4,164264985,NPY5R,ENSG00000164129
cg08812189,91.83501876,25.58955447,3.588769741,0.000357241,44.73341493,13.24464558,3.377471648,0.000757933,chr3,147110367,ZIC4,ENSG00000174963
cg20232102,83.20255907,23.18511796,3.588619183,0.000357641,38.69029903,12.40280841,3.119478891,0.00186026,chr19,38747174,PPP1R14A,ENSG00000167641
cg03451029,120.578144,33.60316695,3.588297024,0.000358115,66.69740464,18.57366002,3.590967239,0.000344435,chr7,79764387,GNAI1,ENSG00000127955
cg07447870,49.10547891,13.68710224,3.587719156,0.000358694,21.92822548,10.95998075,2.000754013,0.045671651,chr4,6370956,PPP2R2C,ENSG00000074211
cg03648711,247.9824828,69.13504595,3.586928733,0.000359801,69.23136997,29.89406656,2.315890005,0.02075294,chr11,79150041,TENM4,ENSG00000149256
cg15039853,86.23354664,24.04047187,3.587015559,0.000359965,35.30231983,15.95128388,2.213133445,0.027099256,chr19,46731941,RNU6-66P,ENSG00000200267
cg03994069,203.1091453,56.62675532,3.586805286,0.000360169,102.0622082,38.35122333,2.661250394,0.007901905,chr1,182758421,NPL,ENSG00000135838
cg08694680,196.1536035,54.68811885,3.586768161,0.000360219,128.7689748,35.18194779,3.660086575,0.000264461,chr19,1754700,ONECUT3,ENSG00000205922
cg09678971,140.3079587,39.11981089,3.586621599,0.000360498,56.52618539,28.52043678,1.981953706,0.047740443,chr2,223160486,PAX3,ENSG00000135903
cg04674315,58.30992318,16.26275463,3.585488713,0.000361874,32.72788614,9.657452489,3.388873637,0.000727432,chr7,25897907,RNU6-16P,ENSG00000207113
cg14510812,147.9390645,41.27029574,3.584637859,0.000363113,59.7895289,18.47716789,3.235860022,0.001250012,chr12,85306797,SLC6A15,ENSG00000072041
cg21865150,98.8303672,27.57207033,3.584437658,0.000363224,63.10404357,23.23540316,2.715857484,0.006717139,chr17,46804239,HOXB13,ENSG00000159184
cg19518308,108.8246107,30.36341762,3.584069885,0.000363807,65.18370678,21.26288155,3.06561021,0.002226838,chr2,11622904,E2F6,ENSG00000169016
cg01369750,121.8257066,33.99379416,3.583763142,0.000364349,48.52255843,21.15684463,2.293468581,0.022014577,chr8,688018,NA,NA
cg11751806,135.2479873,37.7414078,3.583543784,0.000364486,87.92576488,25.82103345,3.405199294,0.000685744,chr12,43945680,ADAMTS20,ENSG00000173157
cg16620390,93.24173269,26.02086826,3.583344405,0.00036484,75.17521604,17.22686276,4.363836706,1.40E-05,chr12,125670262,AACS,ENSG00000081760
cg01396112,89.03463562,24.85095211,3.582745451,0.000365459,58.60764887,16.94932232,3.457816647,0.000566029,chr17,26120702,NOS2,ENSG00000007171
cg11608147,145.8740117,40.71583148,3.58273444,0.000365555,97.43967704,26.94405158,3.616370639,0.000312719,chr4,85423065,NKX6-1,ENSG00000163623
cg14845216,106.0818565,29.60939611,3.582709222,0.000365752,59.94086025,20.98093559,2.856920274,0.0043607,chr10,43762680,RASGEF1A,ENSG00000198915
cg18595065,90.10847556,25.15143661,3.582637324,0.000365851,48.66883736,19.14545882,2.542056464,0.011160591,chr5,72597126,TMEM174,ENSG00000164325
cg13023870,100.788331,28.13231969,3.582652698,0.000365871,60.99184175,16.06307764,3.797020914,0.000154691,chr14,37124018,PAX9,ENSG00000198807
cg06544464,86.98597818,24.28207175,3.582312872,0.000366503,39.16875112,17.0902181,2.291881291,0.022106373,chr22,39627591,PDGFB,ENSG00000100311
cg04945735,104.9288134,29.29250641,3.582104309,0.000366625,44.41768673,17.35750674,2.558990032,0.010634572,chr4,186456009,PDLIM3,ENSG00000154553
cg00787022,152.9817344,42.71641979,3.581333248,0.000367646,78.62087715,28.62086545,2.746977631,0.006115889,chr2,45166314,SIX3,ENSG00000138083
cg13451280,255.6701341,71.39177328,3.581226833,0.000367711,157.5343126,39.34248401,4.004178093,6.65E-05,chr2,68870812,PROKR1,ENSG00000169618
cg05024939,117.5820666,32.83775875,3.580697071,0.000368402,67.86205635,19.19168171,3.536014059,0.000423634,chr4,113442251,NEUROG2,ENSG00000178403
cg03523785,126.7461249,35.39759491,3.580642279,0.000368437,64.57864272,16.81519774,3.840492614,0.000130012,chr14,29234981,FOXG1,ENSG00000176165
cg25731807,120.3194663,33.6058956,3.580308282,0.000368818,32.09276823,13.40304116,2.394439281,0.016817403,chr5,72416182,TMEM171,ENSG00000157111
cg05184456,62.31714615,17.40647079,3.580113793,0.000369128,46.73638411,13.32637283,3.507059627,0.000471922,chr8,145557639,SCRT1,ENSG00000261678
